0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
-1.4244705,-0.3622271,-0.2698009,0.87455785,0.35453624,0.63960636,1.202941,0.572928,0.3501747,-1.054454,0.81836617,1.2396051,-0.26268736,-0.30582613,0.06286739,0.4999367,-0.092453174,-0.021569977,0.047007274,-0.42295045,-0.18023627,0.44950482,-0.09820151,-0.18040797,-0.056578748,0.54067475,0.05503796,0.19485794,-0.29952455,0.07563306,-0.23295377,-0.13789138,-0.53671235,-0.53657305,0.17166916,-0.26890305,-0.15814005,0.321369,0.2515593,0.19483167,-0.39418176,0.06698063,-0.4383172,0.07799288,0.12966608,-0.29982138,0.1160179,0.4012933,-0.18190843,0.23146376,-0.0028010947,0.052728925,0.14572918,-0.068418235,0.09637838,0.15279949,-0.15034181,-0.20061482,0.08392778,0.14134724,0
-0.15372546,0.822951,-0.21704999,-0.84295464,0.11788857,-0.24917337,-0.07989951,-0.6010427,0.7468302,-0.79131734,-1.5878823,-0.34426615,-0.2798541,-0.119819894,-0.3163957,0.795066,-0.32498822,0.67422235,-0.35069433,-0.32275802,-0.06698902,0.4106952,0.2625365,0.37219042,0.15474966,-0.34037656,-0.54828405,0.34167978,0.35763252,0.11458667,0.41190684,0.6125093,-0.27060586,0.29292893,0.30213422,0.91868323,-0.14281224,-0.17254165,0.2625724,0.47558683,-0.31836623,-0.03293154,0.11261531,0.11284942,0.69525105,0.09721262,-0.09638283,0.006892752,0.0040731537,-0.065007836,-0.02964141,0.073771894,-0.17624289,-0.19960846,0.03076326,0.08132697,-0.044675797,0.06372608,0.12698714,0.06450649,1
-0.89756775,0.54875666,0.023053503,-1.0834498,-0.115823634,-0.9729517,0.35567686,0.5049983,1.8093277,0.334246,0.7375723,-0.2348409,-0.12243102,-0.5364521,0.21415383,0.046047576,0.48807287,0.7800923,-0.29895225,0.1760083,0.13516419,0.113366455,0.0036837237,0.5215163,-0.090122,0.08112441,-0.34794167,-0.34478775,-0.2043228,-0.20783284,0.71376175,0.056263294,0.15994479,-0.09058573,0.30692494,0.18039961,-0.44438997,0.014115281,-0.49704197,-0.26097605,0.10756077,-0.09496,0.1361876,0.009009606,0.1894473,-0.33992305,-0.49184763,0.34216622,0.16855478,0.2427381,-0.15448226,-0.18552247,-0.06676509,0.2195604,-0.15302289,-0.22827798,-0.2537112,0.008914201,0.18923913,0.19623621,0
-1.0216767,-0.4940646,0.46278316,-0.36128736,-0.14401476,-0.11456209,-0.20793127,0.8891524,-0.41058567,0.309964,-0.36860368,0.5707332,0.16724683,-1.0410289,-0.068027794,-0.36405608,-0.37361,-0.064227335,-0.15178035,-0.27942672,0.00023803547,0.13093832,-0.06540172,-0.084245354,0.50012356,-0.3042622,0.081061,0.12102253,-0.20653965,-0.12159289,-0.034825504,-0.27017128,0.44719937,0.6417212,0.33650303,-0.4243281,0.0060908003,-0.39624605,-0.26563472,0.35919654,-0.31369266,0.31394723,-0.036424298,-0.44132414,0.46579665,0.06803314,-0.39444798,0.54444426,0.40466836,0.6665091,0.033024855,0.020088213,0.20680101,-0.26016858,-0.3810383,0.06381499,0.018274479,0.31092906,-0.26727778,-0.10033176,0
-1.0546616,-0.28824273,-0.23000014,0.9161823,0.51807517,-0.1566423,-0.27722502,0.33495858,0.55212694,-0.10291579,-0.057928663,0.07684307,0.3267197,-0.40276107,-0.21422066,0.32976425,0.17226762,0.025583204,0.32021028,0.11599058,-0.43933183,-0.6317245,-0.18202548,0.45432377,0.08543273,-0.027747199,-0.21104273,-0.20764016,0.23788755,-0.1542188,0.16042344,-0.26807666,0.0650442,0.01048096,-0.5046378,-0.22296704,-0.17170951,0.01829916,0.17362289,0.20127678,0.16509393,0.3207924,0.1147861,0.47581163,-0.047498096,0.05404207,0.24463156,-0.5463816,-0.07192003,-0.2849682,0.1765226,-0.21583363,-0.73729247,-0.0043188985,0.5199744,0.24266529,-0.053607028,0.12033787,-0.17967334,-0.36538497,0
0.44398463,-0.7875468,-0.14966749,1.1084646,-0.12016357,0.025270969,-0.6505024,-0.6369484,-0.18728727,0.048116308,-0.12207249,-0.5006817,-0.7029403,0.24429461,0.2960594,-0.1689942,0.713695,-0.09613266,-0.13946266,-0.044421118,0.1517753,-0.2245127,-0.21851793,0.06733833,-0.49183837,-0.34746557,-0.0054975823,-0.54128724,-0.3685616,-0.01241577,0.5517706,0.5458103,-0.10800879,-0.12113863,-0.017255604,-0.058915827,0.2745939,-0.17588784,0.20593636,0.15317366,-0.1118922,0.10803828,-0.20336527,-0.09830569,-0.09018493,-0.34324256,-0.0027658932,0.051985554,-0.22807945,-0.30329192,-0.067629054,-0.0662785,0.17154059,0.11640068,0.09906203,0.16767801,-0.0876343,0.27242896,0.1047025,0.2296908,0
-0.82069474,-0.5205398,-0.26274928,1.6638741,0.2712007,-0.15596049,0.2583059,-0.5409742,0.32363474,-0.105876595,0.019274954,-0.19297732,-0.31334957,0.18291995,0.123019345,-0.51500726,0.42085418,-0.078365505,-0.34073865,0.056241926,-0.025139749,-0.15640002,-0.10101055,-0.19363868,-0.0041303653,-0.19150199,-0.27357048,-0.17996483,-0.2504752,0.0102206655,0.009584643,0.39449894,-0.16058992,-0.115362644,0.06274861,-0.050518785,0.19688496,-0.08212236,0.059078142,0.0068008606,-0.16241652,-0.0850744,0.104720525,-0.07076794,-0.4115472,-0.32697615,0.28407022,0.006520637,-0.35596505,0.14949502,0.3856745,0.29959482,0.22419791,-0.21117806,0.041117337,-0.3385056,0.1535858,0.18523543,-0.11556159,-0.091774516,0
-0.44575518,-0.23751967,0.18054122,0.010684771,-0.11954951,0.5962505,-0.82618654,0.31430724,0.25107634,-0.55418736,0.5185142,0.2685649,0.19125989,0.15605761,0.40330935,0.14837694,-1.1356062,0.060402926,-0.010884287,0.2791248,0.23207597,-0.08609321,0.15439047,0.52891463,0.6910376,-0.23454234,0.5437518,0.087474,0.6153066,-0.17672928,-0.43074012,-0.3596724,0.029299188,-0.21662405,0.17299019,0.37198326,-0.29394108,-0.13581543,-0.103102684,0.41526213,-0.053233966,-0.08059816,-0.053988073,0.063948125,-0.10379723,0.11530496,-0.28950936,-0.29654655,-0.16119453,-0.011488634,0.14102204,-0.14867081,0.038686633,-0.017129464,0.2531324,0.14441341,0.032432932,0.054807257,0.11323553,0.15999852,0
0.8570743,1.7425838,-0.6549151,-2.1240535,2.8395903,-0.8314251,0.13873719,-0.5358854,-0.08659647,-0.3588033,-0.76190734,0.0033450087,-0.23541254,-1.3034081,1.4171671,-0.12181389,-0.6532126,1.068736,0.03174207,0.3664983,1.1415602,-0.67555094,0.038510192,-0.22720608,-0.657683,0.8407635,0.47043037,0.09858873,0.36531103,-0.08590561,0.15803657,-0.14692006,0.2586792,0.16054937,0.28760862,-0.41268522,0.17518154,0.19298784,0.10656755,-0.06232609,0.028747194,-0.16101758,0.4003652,0.22116113,-0.041975517,0.09176904,0.067124575,0.17869891,-0.04666909,-0.18115543,0.055525724,-0.113564126,0.22165239,0.061072655,0.1270189,0.18395078,0.0022467908,-0.2716952,-0.06375201,-0.1698147,1
4.1459584,-0.30814058,0.54185164,-0.39165473,-0.33591843,1.0709691,-0.35878676,-0.15467054,-0.48871937,-0.41000775,-0.31598163,0.005836948,-0.19742665,-0.70096344,-0.28189814,-0.19840917,0.06368771,-0.23275274,0.1512186,-0.8547606,0.037939813,0.25630805,-0.07000737,-0.4272431,0.045027956,-0.12054123,-0.62777174,0.029955009,-0.22733848,0.1352469,0.81660575,-0.172054,-0.13271773,-0.08998133,0.10758349,-0.33223784,-0.23013769,0.12256909,-0.33862016,0.05740138,0.10290168,0.18302053,0.017406471,-0.16243605,0.13057487,-0.13388547,0.13532755,-0.08512213,-0.14659014,0.0065590017,0.18064032,-0.038221728,-0.056527946,0.0032923697,0.063567206,-0.15763363,-0.21610853,0.14799328,0.03861029,-0.065767035,0
3.1920357,-0.7398726,-0.03242922,-0.42293638,-0.32999673,0.36929095,0.087193154,-0.492775,-0.473846,0.14627253,-0.42383295,0.64330095,0.19393112,0.43717158,-0.2925964,0.03768897,-0.21163602,-0.29700625,0.5003851,-0.010061641,-0.11331267,-0.07590652,-0.25515315,0.36382034,-0.25499138,0.4037613,0.0052581173,-0.0167117,0.40417627,-0.037137542,-0.24668479,0.12502427,-0.16604054,-0.12052067,0.090186946,0.13938877,0.084737495,-0.20264938,-0.006115565,-0.12957807,0.0073136636,-0.38456932,0.068337396,0.053442992,0.018402873,0.06489695,-0.0110351965,0.0032504038,-0.011886462,0.07370741,0.41191345,-0.113689326,0.31080675,0.17967257,-0.21260747,-0.25478867,0.17684881,0.0011054162,0.16421011,0.17158131,0
4.1330047,-0.2890591,0.69128644,-0.02590426,-0.35182604,1.0052925,-0.3732588,0.06319733,-0.19619277,-0.14620356,-0.07707423,-0.18778002,0.050541483,-0.51244736,-0.17085214,-0.35052747,-0.0008746618,-0.2661847,-0.112963974,-0.10281496,-0.18195742,-0.4217024,0.10857069,-0.3764881,0.13807946,-0.023152871,-0.113604374,0.11372695,0.15003102,0.050185595,0.06076964,-0.16211283,0.05112684,-0.26591992,-0.009132755,-0.13359766,-0.40109605,-0.117791824,-0.05846906,-0.096296124,0.14816941,0.14485016,-0.019428892,0.08904734,0.06564498,0.03977216,0.21014485,0.21322985,0.033551484,-0.16846906,0.11847278,-0.14708078,-0.019987324,-0.06300741,-0.032588147,0.120135725,0.14353639,-0.13453005,0.023018876,-0.032265913,1
-0.1296392,0.40210974,0.55368274,-0.6585615,-0.13455476,0.28047565,0.22549096,-1.0237163,0.08916186,0.29266888,-0.20020995,-0.31071427,-0.3611399,0.0953701,-0.736192,0.54354113,0.26326743,-1.0990357,0.35511804,0.23885648,0.66445345,0.3208728,-0.1814397,0.23440807,0.6387308,-0.1733682,0.85026354,0.690334,-0.9165062,0.05792295,-0.74105066,-0.49347627,0.060888827,-0.45622042,0.37187067,-0.3976524,0.09109192,0.30301186,-0.4386204,-0.59284186,0.027148556,-0.123462744,0.37513503,0.086603746,0.47688612,-0.3498936,0.4155888,-0.262913,0.31355432,-0.0072023366,0.13790116,0.13891481,-0.31217372,0.04980315,0.1648827,-0.15124324,-0.26929438,0.04129668,0.13098797,-0.10668243,0
1.0405872,-0.42052862,-0.053651404,-0.86054033,-1.1518357,-1.1706208,0.33098745,-0.1464437,0.26898038,0.25870055,0.19336061,0.53439265,0.14154026,0.14781001,0.36947057,0.42216948,0.1591675,-0.60232615,0.2122157,-0.009591635,-0.29788247,-0.19458696,-0.21795806,-0.13435498,-0.16338392,0.4384275,-0.15384978,-0.268947,0.24658355,-0.113882564,-0.058806967,-0.3894871,-0.12820722,0.03523549,-0.17746776,0.22929817,0.39514232,-0.21192926,0.15886253,0.15427226,0.12828168,-0.17990778,0.13581818,0.24987249,-0.015817663,0.13082007,-0.06688823,0.029512504,-0.090048075,0.08371776,0.14488946,-0.0923256,0.17508233,-0.13812852,-0.17312182,-0.08768642,0.026661461,-0.31947944,0.22220334,0.019208567,0
-0.099247985,-0.17690012,0.48047832,-1.3853252,-1.027337,-0.9298772,0.32573885,-0.17850286,-0.19079402,-0.18197644,0.36579597,0.77236456,0.21390688,0.41685358,0.2959326,0.38989726,0.07595501,-0.6518773,0.4905032,0.46093658,-0.19977047,0.04804706,0.2655883,0.6144567,-0.45640802,0.27816227,-0.22003183,-0.045538682,0.032181907,-0.017842907,-0.020235518,-0.19618978,0.20009197,0.2264354,0.15124,-0.15778258,0.5475888,-0.42329538,-0.0027130384,-0.2472434,-0.117283076,0.3106751,-0.070953645,0.30165932,-0.13847284,0.16091686,-0.13939297,-0.11113088,0.14739108,0.006114743,0.07536112,-0.30568478,0.014481033,0.2226227,-0.07529469,0.14826177,-0.3743207,0.0054858564,0.45477888,0.1375361,0
-0.8875246,-0.4590898,0.3458946,0.42857254,-0.029264709,0.5682385,-0.52451193,-0.28773725,-0.0155395465,-0.4141696,-0.3964429,0.12886752,0.2605825,0.29158223,0.3998981,0.57046276,-0.2902947,-0.47550163,-0.32001284,-0.15881117,-0.4720837,-0.008103726,0.6711081,-0.15017988,0.15164152,0.7020498,0.74392515,-0.42562968,-0.12817526,-0.7305517,0.1775012,0.032693967,-0.3031608,0.17546986,-0.29929012,0.110142775,0.10067949,0.109630436,0.07790381,0.27765658,0.09824975,-0.0059525324,0.5522879,0.2573642,0.19347118,-0.18791802,0.12334518,-0.071558334,0.15279794,-0.14712623,0.2205441,0.1607699,-0.03949182,0.062543586,-0.32354617,0.010311987,0.49115315,0.19161339,-0.18514746,-0.12707414,0
2.2426271,0.123049326,-0.39339665,-0.38116652,0.4618296,0.26490113,0.020952318,0.09995936,0.4692744,-0.2841367,-0.5892718,0.20649678,1.2818927,0.78699803,0.29574633,-0.32003835,0.10710431,0.3215059,-0.34532362,-0.3888379,0.0998647,0.2641245,0.08705314,-0.10128498,0.09241728,-0.10925312,-0.15739639,-0.026819332,-0.7870641,0.07055935,0.17074147,-0.22820115,0.17945537,0.12615496,-0.36831996,-0.10605046,0.22539157,0.14482199,-0.12767166,0.18207403,0.01746447,0.03988067,0.15787403,-0.19482817,0.09815183,-0.101292275,0.29170394,0.17220289,-0.51366,-0.41915944,-0.1981187,0.10209654,-0.19101302,-0.10681884,-0.1710464,0.16372016,-0.3307068,-0.2616183,0.056008548,-0.07196237,1
-2.3506773,0.12395049,0.7739158,-0.79945153,-0.50595665,-0.5902546,0.27038473,-0.11368939,-0.50036347,0.76572406,-0.20795918,-0.41365948,-0.043242157,-0.22822076,0.2149767,0.1728287,-0.038349885,0.53859127,0.36987144,-0.41831762,-0.27437797,0.34427655,0.39398637,-0.4291577,-0.41754255,-0.4053736,0.0068289987,0.35706398,-0.17828229,-0.22265536,-0.12069118,-0.40959704,-0.19748615,-0.37803775,-0.24327645,-0.12052609,-0.23114377,0.057801817,0.10955911,-1.4310904e-05,-0.5352735,-0.25688687,-0.0035828059,0.1579583,-0.10669255,-0.02771876,-0.2109838,-0.6397294,-0.3075875,-0.12132686,0.07433661,0.14916007,-0.30272552,0.30409244,0.29094324,0.27610755,-0.023281552,0.04208815,0.02238752,0.14249115,1
-2.7259614,0.1989161,1.1920512,-1.465559,-0.3691198,-0.28061324,0.17457561,0.47213212,-1.1216948,0.43946925,0.52227014,-0.50740075,0.42613193,-0.16789876,-0.3422223,0.22268917,-0.07615808,0.29263955,-0.35352758,-0.55076057,-0.17681123,0.6586125,-0.25800523,0.110301845,0.40814427,-0.16602498,-0.017275097,-0.15798438,0.2439101,-0.20142917,0.13552552,0.4047147,0.43856347,-0.5831691,0.33837563,0.22845088,0.38398242,0.6634715,-0.2954661,-0.38960457,0.23524952,-0.17528555,-0.061829098,0.044115618,-0.25282252,0.007712338,-0.2072962,-0.032774076,-0.26794726,0.04930126,0.1395902,-0.28432825,-0.07892599,-0.22999273,-0.011018318,-0.12128903,-0.031301025,-0.11833608,0.056714576,-0.007749988,1
-0.49317393,-0.58444315,0.0113085555,0.45302114,0.04355067,-0.57224584,-0.79008,0.38001493,-0.48461542,-0.6809712,0.3766812,-0.3266111,0.7008155,-0.051998015,-0.14409953,0.0066189,0.38597563,0.111391716,0.19891408,0.37629429,0.26574925,0.26498753,-0.03127736,-0.1826793,0.21166149,0.17352994,-0.43419433,-0.23218149,-0.17217644,0.12781332,-0.10772023,-0.07770752,-0.22260603,0.23267397,-0.054306857,0.044052918,-0.04665451,-0.045207728,0.15986207,-0.42511156,0.19443008,-0.010074216,0.086919285,-0.16252916,-0.025606329,-0.058792863,-0.022450605,0.20185678,-0.26713574,0.0143021,-0.11670141,-0.11282109,0.07030394,0.03263121,0.2176991,-0.011128673,0.08324187,0.01856845,0.09552156,0.017949317,0
-0.65772164,0.094389625,0.33958724,-0.05547876,-0.4012859,-0.1295827,0.28781077,0.04646211,-1.6129562,-0.2114762,-0.9312094,-0.15606692,0.12594192,-0.1455807,0.71468216,1.1151838,0.6869806,-0.2767742,-1.2838312,0.25598714,-0.7886836,0.3635691,1.2533664,-0.36329827,0.77850115,0.92630255,1.7771235,-0.6243858,-1.1162918,-0.82277113,0.018466972,0.7875431,-0.10006604,-0.7758073,-0.26791763,-0.5220591,-0.38774768,0.30842975,0.0080969045,0.43239063,0.00047434986,0.7334043,0.9417682,0.4823318,-0.059754543,-0.8434738,-0.3889337,0.2036224,0.7704152,-0.05557056,0.3407683,1.0447603,0.4432686,0.7919384,0.11857959,-0.31833044,0.41129103,-0.22775443,0.011709854,-0.046437304,0
-1.265455,1.1640532,1.1569399,-1.8917466,-0.5754831,0.11284419,0.5522983,0.633655,1.353592,-0.34599695,0.31609845,-0.3516538,0.38970897,-0.21671501,1.0809257,-0.42437044,0.6164254,0.36655805,0.19379552,0.019986298,0.020621093,0.21158925,0.25866416,-0.60309446,0.45245287,-0.39102367,0.11982865,-0.050710928,0.14102316,-0.24246688,-0.24168406,0.013221622,0.4213161,-0.02297425,-8.015996e-05,0.100909404,0.047537155,-0.7115351,0.40365335,-0.18919241,0.12094269,-0.055166185,-0.36816114,-0.064313434,0.22276272,-0.39811766,-0.012536078,-0.3540125,0.15336402,0.0447873,0.10622633,-0.41797876,0.34008554,0.058168765,-0.32016927,-0.2632805,0.23925792,-0.0025760962,-0.079810165,-0.004757341,1
2.7433448,-0.20914638,-0.05093983,-0.51338196,-0.52805734,-0.0029210253,-0.3041845,-0.4033472,-0.0392077,0.019499106,-0.13360988,-0.44651717,-0.48840964,0.41683686,-0.29193753,-0.015468609,0.32423663,-0.5177848,0.77272624,0.17653704,0.034560706,0.18024589,0.13071534,0.30132267,-0.3402129,0.47224125,0.35863295,0.069525935,-0.26184854,-0.331627,-0.32681242,0.56052864,0.051970985,-0.28338495,0.5595139,-0.20885286,0.30611423,-0.07959248,-0.17877442,-0.29120347,-0.112496175,-0.5761722,-0.27517334,-0.053703677,0.28754613,0.39691493,-0.057065293,-0.13837196,-0.24334791,-0.10488312,0.2419645,-0.28154936,0.22308439,-0.13195261,-0.18871461,0.05686614,-0.053138234,0.23100376,0.1540282,0.008125977,0
-0.14460805,-0.61704063,-0.25349665,0.68266684,-0.22446983,-0.30612174,1.1983093,0.6913154,-0.9999887,-0.7345529,0.17971434,-0.4934347,0.6757866,-0.27705157,0.12193225,0.24101882,0.14027877,-0.30038744,-0.070054635,0.06844079,0.3245385,-0.10784192,-0.4451736,0.33648905,0.31444982,-0.09040148,-0.17092305,-0.026256306,-0.25533217,-0.058831733,0.10612355,-0.45607466,-0.07788178,0.36060044,-0.2975458,0.36898032,-0.27394566,0.28932166,0.19111258,-0.008730304,-0.3038866,0.08509294,0.17421964,0.2132914,0.0962962,0.2278259,-0.18375121,0.15065886,0.21621795,0.082427755,0.28352436,0.029594949,-0.31544188,0.028077045,0.00887782,-0.010884139,0.018171022,0.039602935,-0.18333423,0.008277105,0
-1.1548405,0.12792073,0.7306766,-1.241144,-1.4838908,-1.5065079,0.39653507,-0.025817687,0.36035025,-0.39110416,0.5860547,0.34718117,0.04799302,-0.3051762,0.16328302,-0.052627996,0.11687843,-0.113965385,-0.73487526,-0.093917295,0.42615756,-0.33299962,0.1500252,0.33989093,-0.092365645,-0.23245867,-0.48801437,0.004995602,-0.29513344,0.1367123,0.34973976,0.06419761,0.38773888,-0.15076849,-0.016673913,-0.03866012,-0.17677951,0.27016586,0.21042882,0.102640025,0.13165954,0.49013507,0.10629138,0.12008423,-0.15900166,-0.1650049,-0.01094446,0.0134224035,-0.11644328,-0.0017718136,-0.18273203,-0.03296645,-0.0030930534,-0.05063208,0.121148475,-0.31385198,0.15187432,0.1892661,-0.061303392,-0.28199533,0
4.648101,-0.64392227,0.5595631,-0.33602715,-0.64386004,1.3368603,-0.2787297,0.36995587,-0.42792416,0.22973533,-0.00013350323,-0.24360223,0.34850585,-0.8730974,0.43991983,-0.5392733,0.026617726,-0.43982148,-0.112169795,-0.615173,-0.18821815,0.098590724,-0.22076575,-0.45752478,0.23153739,-0.24636494,-0.37118784,-0.1446453,-0.11462254,0.023946239,0.048800915,-0.029958563,-0.06575311,-0.17114915,0.058021367,-0.2927961,-0.18815161,-0.048794813,0.16069146,0.16454588,-0.077851295,0.14889391,0.25063503,0.13264324,0.2137247,0.11058166,-0.07936391,-0.080161646,0.10132825,-0.09903327,0.04332094,0.15358977,0.13420366,-0.15198681,0.0012951813,-0.15841767,-0.22670548,-0.03380182,0.054998253,-0.107776314,1
0.027901944,-1.0811965,-0.5547809,0.7310284,-0.15446113,-0.31420922,-0.14531767,-0.0032407925,-0.7525201,-0.36573556,0.6743016,0.13745652,-0.014186543,-0.07217892,0.15579428,0.8743799,-0.023164863,0.04283517,0.49675286,-0.033185784,0.31324297,0.029155003,-0.09843346,-0.30374563,0.28814748,-0.2724795,0.3812309,0.09003637,-0.18464626,0.11734034,-0.03961359,-0.2520937,-0.38071442,0.1276205,0.3041014,-0.28758335,-0.00062398985,-0.020837722,-0.22039895,0.19415486,-0.47739878,-0.24913181,-0.39811063,0.08756061,-0.052401092,-0.34142122,-0.4164706,-0.18836486,-0.2627474,-0.15330073,-0.07990439,0.13907875,0.16106738,-0.30493584,0.14614114,-0.21601592,-0.12358198,-0.17781472,0.048955474,0.3305661,0
-0.8523859,-0.86599684,-0.114609905,0.67551804,-0.5231831,-0.49396124,-0.43591294,0.1718743,-1.0885898,0.27347428,0.5552574,-0.42678446,0.3074571,-0.09855954,0.46180624,0.458781,0.4357742,-0.14728953,-0.3245581,0.03511187,0.5440848,-0.25851065,-0.5671801,0.28501952,-0.04656166,-0.23979318,-0.21421777,0.34694797,-0.33646768,-0.14885798,-0.07424614,-0.33784628,0.18871906,0.18641943,-0.45747977,0.008981555,0.37767732,0.013447285,-0.07729422,0.41576234,0.05613372,-0.11778465,0.23104766,0.23717648,-0.24593756,-0.14742802,-0.379617,-0.0130665945,0.101029746,-0.0076992055,0.04765999,0.5813666,0.09414642,-0.16420636,0.25279444,-0.23061661,0.09081262,0.16467756,-0.104649335,-0.14735997,0
1.2732873,-0.015926639,0.049054716,-0.27193415,0.94178367,0.031300087,-0.13425712,1.0778573,0.4524998,-0.5866874,0.1770968,-0.034488555,0.8961332,1.2386831,0.6371305,0.30397782,0.045200385,0.64045477,-0.25349024,0.16739997,0.34572393,0.25998843,0.34412926,0.18154064,-0.15389095,-0.28781986,-0.45894864,0.039609235,0.0073730797,0.4501195,-0.13890377,-0.6297333,0.40460607,-0.17128183,-0.38286945,0.6499028,0.21312173,-0.03977074,0.111377746,-0.103447445,-0.02613918,0.17037578,-0.47992977,0.059319712,0.0034441438,0.1592627,0.13461703,0.28479853,0.0029240905,-0.3689118,-0.04651204,0.30192375,0.11601559,0.31954008,-0.16873254,-0.08746504,0.07719072,-0.19413431,0.02696844,-0.18808258,0
-1.441518,-0.26658872,-0.2187736,1.5107958,0.071673855,0.4933847,0.71648437,-0.23498648,-0.33774072,0.8876436,-0.33404934,-0.22660272,-0.39787355,-0.027985236,0.37142932,0.56421906,0.742267,0.33908585,-0.12875149,0.13007683,0.21110386,-0.006662647,0.41648948,-0.079321004,-0.36218435,-0.47608826,0.08209917,-0.03397093,-0.5238715,0.5085758,0.116303995,-0.13785858,0.1875648,0.14963216,0.056863688,0.3005578,0.5181935,0.035718083,-0.16834515,0.23367219,-0.3919805,-0.20710981,0.123469315,0.3330917,-0.09224688,-0.10200634,-0.07194421,0.17890859,0.03627026,-0.08463685,0.40243858,-0.022612242,-0.4160645,0.10331338,-0.32925475,0.121123135,-0.039192863,-0.11258096,-0.047834575,-0.47324708,0
-1.4926255,-0.46661606,-0.093713105,1.2112235,0.41145945,-0.11873137,-1.0355237,-0.90332943,0.9854497,0.113031894,0.090858765,-0.3183643,0.0575021,-0.21589005,-0.3538341,-0.5191996,-0.27470586,-0.40358776,0.083094686,-0.20095916,0.16858788,-0.32173383,-0.34431717,0.21454415,0.19128746,-0.22749606,0.310469,-0.4296761,-0.023848351,0.2277755,0.06635419,-0.21193102,0.028467951,-0.016850317,0.15576915,-0.057243574,-0.3830987,-0.19456536,0.06015482,0.27091566,-0.050988443,0.003712541,0.0670881,-0.2515494,0.22583126,0.044699285,-0.15983966,-0.35542664,-0.12460617,-0.36443362,-0.0069030975,-0.22874017,0.5480958,0.06896596,-0.30032694,0.1667773,0.09101097,-0.27273914,-0.3161373,-0.17034817,0
-0.07878498,0.692651,0.30414343,-1.3896382,-0.75130713,-1.2495319,0.5114224,-0.97052103,0.9689694,-0.44961867,0.42712662,-1.0364318,-0.059972867,-0.30848065,0.04312532,-0.457696,0.58279073,-0.54374,0.81104743,0.29102638,-0.1681509,0.13598533,-0.95763195,-0.31631145,-0.16857402,0.3030118,0.6436577,-0.12012974,-0.33636343,0.58441514,-0.41726598,0.19266254,0.19030684,0.24393556,-0.16389339,0.17488573,0.26562926,0.4636272,-0.29705447,0.6937619,-0.03244251,-0.2908658,-0.1559669,0.31876042,0.30612245,-0.16674468,0.30788425,0.31816903,0.04661997,-0.0069062635,-0.28508228,0.052195016,-0.34327635,0.33416066,-0.11666554,-0.23838094,-0.026793588,0.25856188,-0.061962735,0.020063194,0
2.6450536,-0.43560702,0.30121958,0.35109174,-0.5872581,0.16312505,-0.11689472,-0.28293714,0.0929556,-0.62975544,0.12711637,-0.37397784,0.17908154,-0.025896259,-0.01881668,0.26584157,-0.47809798,-0.12264171,0.14983524,0.10241091,0.43185344,-0.21020788,-0.23623493,-0.12871537,0.04192906,-0.11284336,0.1101927,0.007740859,0.14743254,-0.2865341,0.0028990018,0.0022313164,0.10272506,-0.18341705,-0.055248633,0.11474078,-0.38560387,0.104552396,0.24963325,-0.30816337,-0.12731521,0.1816745,0.23277315,-0.030025931,-0.108569026,0.025988424,-0.059366275,0.058545604,-0.24136814,-0.23725691,-0.01782649,-0.20455274,-0.14648744,0.0032501884,0.12820503,0.16210836,0.065311976,0.17248203,0.0842395,0.1139249,0
3.8236744,-1.0060027,0.35138723,-0.13065074,-0.69441664,1.0143081,-0.48769766,0.13759744,-0.16691606,0.041805733,0.21194229,-0.41874138,0.22650582,-0.11665152,0.4130696,-0.18426211,-0.21129715,0.16504607,-0.42206335,-0.11335262,-0.35855064,-0.050017364,-0.30835867,0.21676329,-0.1571121,-0.0623584,-0.06229313,0.12217448,0.06406394,0.3422574,0.1622217,-0.14600824,0.15970337,-0.011586772,0.022287143,-0.21978109,0.018223526,-0.08800492,-0.21283321,0.022424243,0.012896579,0.10427651,0.05485225,0.022996536,-0.08070015,-0.1557402,-0.12008946,0.07140875,-0.027272867,-0.0050300537,-0.051625267,0.040407654,-0.020849854,-0.0673153,0.009458664,0.00016030598,-0.029929917,-0.009707489,0.045087364,0.09525156,0
-1.611523,0.9056694,-0.24564455,-0.26162496,1.1210636,0.39415544,0.075400904,0.13520037,-0.02850065,-0.15946284,0.79223865,0.23733322,0.0027681491,-0.1603445,-0.46204796,-0.32562262,0.12868902,-0.36746228,-0.3999153,-0.07556309,-0.10480871,0.20579062,0.07762634,-0.2938563,0.23344325,0.1938144,-0.22376417,-0.12350513,0.15515266,0.11875469,-0.06653032,-0.04450105,-0.36525062,-0.1289707,-0.23672988,0.27375323,-0.2350343,-0.30022413,1.9525864e-06,0.18678641,0.06535853,0.19760804,-0.091987826,0.06746704,-0.23032992,0.06317437,0.039283723,0.012795625,-0.02964948,0.1380886,0.25554398,0.29349795,0.036924675,-0.12253555,0.2739759,-0.2773402,0.020911006,0.03745813,0.21847612,-0.117996894,1
